clip_name,label,delta_t,center_t
00788.wav,None,0.5099520000003395,0.5
00791.wav,None,0.16999359998794716,0.5
00805.wav,None,0.40000000000009095,0.5
00826.wav,None,0.21992320001254484,0.5
00842.wav,None,0.17997120000609357,0.5
00845.wav,None,0.19000000000005457,0.5
00863.wav,None,0.2600255999664114,0.5
00867.wav,None,0.18999999999999778,0.5
00883.wav,None,0.43000639999058876,0.5
00908.wav,None,0.5400191999999892,0.49999999999999994
00931.wav,None,0.5,0.5
00933.wav,None,0.4499456000000919,0.5
00956.wav,None,0.16998399999999952,0.5
00960.wav,None,0.3199999999999364,0.5
00967.wav,None,0.2699999999999818,0.5
00976.wav,None,0.18001919999983335,0.5
00984.wav,None,0.24000000000000915,0.5
00987.wav,None,0.25,0.5
00994.wav,None,0.46995840003296513,0.5
01024.wav,None,0.4000832000340324,0.5
01027.wav,None,0.2300000000000182,0.5
01028.wav,None,0.3999392000314402,0.5
01029.wav,None,0.2699999999999818,0.5
01050.wav,None,0.25,0.5
01062.wav,None,0.32993280000005143,0.5
01067.wav,None,0.25,0.5
01070.wav,None,0.2700287999998636,0.5
01073.wav,None,0.5400575999999546,0.5
01077.wav,None,0.38000639999995656,0.5
01083.wav,None,0.2300000000000182,0.5
01087.wav,None,0.3600384000001214,0.5
01104.wav,None,0.2999999999999546,0.5
01113.wav,None,0.40007360006325143,0.5
01115.wav,None,0.4699999999998,0.5
01122.wav,None,0.43996799999962377,0.5
01152.wav,None,0.31000000000000233,0.5
01163.wav,None,0.500019199999997,0.5
01164.wav,None,0.4200512000215895,0.5
01172.wav,None,0.29998080000001437,0.5
01173.wav,None,0.23003199998197493,0.5
01181.wav,None,0.4700831999932689,0.5
01182.wav,None,0.3799520000088706,0.5
01187.wav,None,0.39007360000823604,0.4999999999999999
01227.wav,None,0.2999999999999546,0.5
01234.wav,None,0.19994239996776741,0.5
01260.wav,None,0.38999039999987417,0.5
01269.wav,None,0.34999999999990905,0.5
01276.wav,None,0.2999999999999546,0.5
01284.wav,None,0.18000000000000682,0.5
01288.wav,None,0.3297280000001592,0.5
01298.wav,None,0.33013759999994363,0.5
01301.wav,None,0.16015359999983053,0.5
01305.wav,None,0.30997120002530215,0.5
01308.wav,None,0.2300352000030444,0.5
01323.wav,None,0.23999999999978178,0.5
01342.wav,None,0.5100543999999445,0.5
01345.wav,None,0.3499679999906676,0.5
01360.wav,None,0.28001280000466977,0.5
01371.wav,None,0.38999039999987417,0.5
01375.wav,None,0.24002560000008094,0.5
01400.wav,None,0.3099264000106814,0.5
01419.wav,None,0.35998719999997775,0.5
01426.wav,None,0.469907199988711,0.5
01429.wav,None,0.3499808000034364,0.5
01442.wav,None,0.18999680000638364,0.5
01475.wav,None,0.3299327999998241,0.5
01490.wav,None,0.27001920000043356,0.5
01491.wav,None,0.40000000000009095,0.5
01527.wav,None,0.35998719999997775,0.5
01531.wav,None,0.45000000001527957,0.5
01534.wav,None,0.42999360000021625,0.5
01537.wav,None,0.24985600000036357,0.5
01538.wav,None,0.2700287999998636,0.5
01548.wav,None,0.3900160000000028,0.5
01552.wav,None,0.2700063999928944,0.5
01572.wav,None,0.19000000000005457,0.5
01594.wav,None,0.25003519996653273,0.5
01600.wav,None,0.4100095999999667,0.5
01608.wav,None,0.4600000000000364,0.5
01629.wav,None,0.38000000000006656,0.5
01637.wav,None,0.3400351999907798,0.5
01644.wav,None,0.19999999999981805,0.4999999999999999
01646.wav,None,0.17999680000002632,0.5
01655.wav,None,0.269993600014459,0.5
01671.wav,None,0.480051199999707,0.5
01706.wav,None,0.2900416000140922,0.5
01716.wav,None,0.26007680003067435,0.5
01721.wav,None,0.28006719998620616,0.5
01724.wav,None,0.42000000000001586,0.4999999999999999
01746.wav,None,0.5099519999998847,0.5
01747.wav,None,0.26001279996216914,0.5
01750.wav,None,0.20003199999439403,0.5
01753.wav,None,0.2300000000000182,0.5
01755.wav,None,0.2699999999999818,0.5
01768.wav,None,0.32996159998401714,0.5
01776.wav,None,0.4601855999999316,0.5
01779.wav,None,0.21000000000003638,0.5
01783.wav,None,0.48987200003762155,0.5
01809.wav,None,0.16002880000280584,0.5
01813.wav,None,0.2300000000000182,0.5
01827.wav,None,0.18006719997356418,0.5
01829.wav,None,0.4099967999999876,0.5
01845.wav,None,0.360038399999894,0.5
01879.wav,None,0.24000640001713697,0.5
01899.wav,None,0.3901440000131516,0.5
01917.wav,None,0.4200512000038544,0.5
01928.wav,None,0.34999679997918065,0.5
01934.wav,None,0.4102144000003136,0.5
01936.wav,None,0.44994559999986455,0.5
01938.wav,None,0.2900000000000205,0.5
01942.wav,None,0.5399551999998949,0.49999999999999994
01948.wav,None,0.15991679998296587,0.5
01957.wav,None,0.16000000000008185,0.5
01961.wav,None,0.26000000000021833,0.5
01969.wav,None,0.3899999999998727,0.5
01976.wav,None,0.39995520002457857,0.5
01999.wav,None,0.39981760013552053,0.5
02000.wav,None,0.2699264000002586,0.5
02009.wav,None,0.16994239998166455,0.5
02035.wav,None,0.3598975999834693,0.5
02037.wav,None,0.23997439999999415,0.5
02044.wav,None,0.24000000000000915,0.5
02048.wav,None,0.15997440000001012,0.5
02049.wav,None,0.35993599999983417,0.5
02059.wav,None,0.34018559997957715,0.5
02065.wav,None,0.3299808000010103,0.5
02067.wav,None,0.4200447999999142,0.5
02081.wav,None,0.47994880000010204,0.5
02089.wav,None,0.4899648000373418,0.5
02091.wav,None,0.35998719999997775,0.5
02099.wav,None,0.4800063999998656,0.5
02111.wav,None,0.3300799999797164,0.5
02114.wav,None,0.25999999999999096,0.5
02115.wav,None,0.19000000000005457,0.5
02139.wav,None,0.3599999999999,0.5
02172.wav,None,0.5299967999999922,0.5
02183.wav,None,0.41999359999999797,0.5
02186.wav,None,0.4499456000000919,0.5
02197.wav,None,0.17999999999994998,0.5
02248.wav,None,0.19000959997629258,0.5
02249.wav,None,0.21993280000708637,0.5
02254.wav,None,0.33015040002055684,0.5
02288.wav,None,0.3803135999996812,0.5
02298.wav,None,0.2700031999999908,0.5
02299.wav,None,0.22005120002359035,0.5
02301.wav,None,0.38997120004501085,0.5
02316.wav,None,0.2699999999999818,0.5
02322.wav,None,0.49990720002278977,0.5
02348.wav,None,0.35003519999440874,0.5
02350.wav,None,0.3600384000001214,0.5
02355.wav,None,0.17999999999994998,0.5
02403.wav,None,0.20011840001461678,0.5
02436.wav,None,0.21996160000230702,0.5
02447.wav,None,0.15003840007011587,0.5
02465.wav,None,0.3000319999998738,0.5
02469.wav,None,0.3900000000001,0.5
02487.wav,None,0.4800000000000182,0.5
02489.wav,None,0.30999999999994543,0.5
02499.wav,None,0.24005760003228716,0.5
02508.wav,None,0.389916800012088,0.4999999999999999
02525.wav,None,0.2300000000000182,0.5
02528.wav,None,0.270028800000091,0.5
02535.wav,None,0.360038399999894,0.5
02560.wav,None,0.17991680000000093,0.5
02571.wav,None,0.33002559999545156,0.5
02580.wav,None,0.15000000000009095,0.5
02582.wav,None,0.3499007999998867,0.5
02585.wav,None,0.5300224000000071,0.5
02593.wav,None,0.290003199992043,0.5
02595.wav,None,0.40999999999993975,0.5
02599.wav,None,0.48998399999999265,0.5
02610.wav,None,0.18000000000006372,0.5
02615.wav,None,0.33999999999996794,0.5
02633.wav,None,0.16000000000008185,0.5
02638.wav,None,0.41004160002057694,0.5
02646.wav,None,0.17000000002826715,0.5
02662.wav,None,0.4999167999999372,0.5
02681.wav,None,0.19000000000005457,0.5
02708.wav,None,0.26003519999767377,0.5
02720.wav,None,0.15001600000005055,0.5
02726.wav,None,0.1799936000386424,0.5
02727.wav,None,0.21002239999995714,0.5
02731.wav,None,0.35993599999983417,0.5
02736.wav,None,0.3099807999883524,0.5
02741.wav,None,0.4399519999840322,0.5
02744.wav,None,0.2900096000008716,0.5
02749.wav,None,0.2700287999998636,0.5
02752.wav,None,0.33013759999994363,0.5
02756.wav,None,0.19996799994760295,0.5
02761.wav,None,0.3699999999998909,0.5
02766.wav,None,0.30995519998577953,0.5
02849.wav,None,0.4200224000132948,0.5
02865.wav,None,0.45006720002743356,0.5
02866.wav,None,0.18000000000006372,0.5
02911.wav,None,0.2899999999999636,0.5
02923.wav,None,0.34999999999990905,0.5
02926.wav,None,0.4000416000117184,0.5
02931.wav,None,0.18000000000006372,0.5
02939.wav,None,0.16995199996722476,0.5
02952.wav,None,0.20000000000004553,0.5
02969.wav,None,0.46999680000726585,0.5
02992.wav,None,0.38010880000001634,0.5
02994.wav,None,0.41995839999594864,0.5
03008.wav,None,0.369948800016573,0.5
03023.wav,None,0.3299327999999378,0.5
03042.wav,None,0.3899999999998727,0.5
03057.wav,None,0.38999679999980685,0.5
03067.wav,None,0.3800000000001092,0.5
03072.wav,None,0.21000000000003638,0.5
03089.wav,None,0.30999999999994543,0.5
03091.wav,None,0.27999999999997277,0.5
03104.wav,None,0.2100000000000079,0.5
03110.wav,None,0.25,0.5
03111.wav,None,0.30999999999994543,0.5
03112.wav,None,0.20000000000004553,0.5
03120.wav,None,0.40002239997693323,0.5
03125.wav,None,0.18999999999999778,0.5
03132.wav,None,0.5100000000002183,0.5
03136.wav,None,0.39014399999996385,0.5
03137.wav,None,0.36001919999273474,0.5
03154.wav,None,0.15001600000005055,0.5
03183.wav,None,0.1599999999999966,0.5
03193.wav,None,0.2899776000069778,0.5
03203.wav,None,0.33013759999994363,0.5
03209.wav,None,0.4999167999999372,0.5
03242.wav,None,0.2699264000002586,0.5
03247.wav,None,0.35000319999994645,0.5
03254.wav,None,0.209920000000011,0.5
03257.wav,None,0.3700000000119417,0.5
03260.wav,None,0.3600128000121004,0.5
03266.wav,None,0.20000000000004553,0.5
03301.wav,None,0.2699999999999818,0.5
03319.wav,None,0.26993280001784115,0.5
03346.wav,None,0.42000000000007276,0.5
03352.wav,None,0.480051199999707,0.5
03356.wav,None,0.26001280000105004,0.5
03357.wav,None,0.22000000000002734,0.5
03359.wav,None,0.2300608000068678,0.5
03374.wav,None,0.15001600000005055,0.5
03376.wav,None,0.3599360000000616,0.5
03387.wav,None,0.30997120001552503,0.5
03395.wav,None,0.27000000000001023,0.5
03399.wav,None,0.19000320000009213,0.5
03419.wav,None,0.4798464000000422,0.5
03423.wav,None,0.17000319999993962,0.5
03453.wav,None,0.27001919997701423,0.5
03460.wav,None,0.38993919999995796,0.5
03483.wav,None,0.3199999999999364,0.5
03487.wav,None,0.31006719999982124,0.5
03489.wav,None,0.2899520000042912,0.5
03490.wav,None,0.4300608000132798,0.5
03492.wav,None,0.46992959997237455,0.5
03510.wav,None,0.360038399999894,0.5
03513.wav,None,0.5399999999999636,0.5
03516.wav,None,0.28000000000736236,0.5
03536.wav,None,0.15001599999993692,0.5
03538.wav,None,0.27996159999997877,0.5
03545.wav,None,0.3900000000001,0.5
03549.wav,None,0.28002879997711716,0.5
03552.wav,None,0.2099199999997836,0.5
03570.wav,None,0.37000000000017513,0.5
03575.wav,None,0.27002239997682403,0.4999999999999999
03588.wav,None,0.21000000000003638,0.5
03602.wav,None,0.28999999999700776,0.5
03623.wav,None,0.40999039999928755,0.5
03634.wav,None,0.18000640000001056,0.5
03658.wav,None,0.16993920003460516,0.5
03661.wav,None,0.23000959999984616,0.5
03668.wav,None,0.2899904000150855,0.5
03692.wav,None,0.19000000000005457,0.5
03697.wav,None,0.2300000000000182,0.5
03710.wav,None,0.42004480000014155,0.5
03717.wav,None,0.2699999999999818,0.5
03735.wav,None,0.26018880006904516,0.5
03740.wav,None,0.47000000000002734,0.5
03757.wav,None,0.15001600000005055,0.5
03760.wav,None,0.40991040002609225,0.5
03772.wav,None,0.28000639999908117,0.5
03779.wav,None,0.26992639999980383,0.5
03784.wav,None,0.5,0.5
03797.wav,None,0.18001919999994698,0.5
03799.wav,None,0.3500480000820972,0.5
03803.wav,None,0.5099999999999909,0.5
03814.wav,None,0.33996799999977156,0.5
03823.wav,None,0.25999999999999096,0.5
03855.wav,None,0.3699999999998909,0.5
03860.wav,None,0.4200448000000279,0.5
03870.wav,None,0.15000000000000574,0.5
03873.wav,None,0.20008960000041043,0.5
03895.wav,None,0.16999039999734578,0.5
03903.wav,None,0.3299328000002788,0.5
03906.wav,None,0.30999999999994543,0.5
03910.wav,None,0.23992320000002115,0.5
03921.wav,None,0.1599679999856108,0.5
03924.wav,None,0.270028800000091,0.5
03928.wav,None,0.2699776000000043,0.5
03931.wav,None,0.439910399999917,0.5
03935.wav,None,0.15996799996878514,0.5
03943.wav,None,0.3300095999999826,0.5
03945.wav,None,0.15001600000005055,0.5
03952.wav,None,0.4400063999946724,0.5
03957.wav,None,0.3600384000001214,0.5
03968.wav,None,0.3900000000001,0.5
03979.wav,None,0.20988480002279175,0.5
03995.wav,None,0.15999999999985454,0.5
04007.wav,None,0.2999807999999576,0.5
04010.wav,None,0.4198591999779638,0.5
04022.wav,None,0.1900319999992917,0.5
04027.wav,None,0.2999296000000414,0.5
04041.wav,None,0.44991040000559224,0.5
04068.wav,None,0.27002879999997736,0.5
04085.wav,None,0.2300000000000182,0.5
04093.wav,None,0.23999999999995225,0.5
04104.wav,None,0.38999999999998636,0.5
04106.wav,None,0.3000256000043464,0.5
04112.wav,None,0.45987840000020697,0.5
04136.wav,None,0.30999680000000757,0.5
04159.wav,None,0.5200384000000895,0.5
04165.wav,None,0.5399999999999636,0.5
04166.wav,None,0.2700031999999908,0.5
04184.wav,None,0.30999999999994543,0.5
04193.wav,None,0.2398208000004161,0.5
04197.wav,None,0.18000639999996793,0.5
04237.wav,None,0.25999360000008664,0.5
04243.wav,None,0.24002560000053563,0.5
04249.wav,None,0.16000000000008185,0.5
04257.wav,None,0.2500864000223828,0.5
04264.wav,None,0.15999999999985454,0.5
04272.wav,None,0.2200096000024132,0.5
04282.wav,None,0.2700192000138486,0.5
04296.wav,None,0.5099967999999535,0.5
04297.wav,None,0.25000959999999856,0.5
04315.wav,None,0.5100031999999146,0.5
04319.wav,None,0.43995520012867934,0.5
04344.wav,None,0.2700287999998636,0.5
04354.wav,None,0.27015040002515894,0.5
04359.wav,None,0.35006080001335255,0.5
04363.wav,None,0.4599999999999796,0.5
04382.wav,None,0.42999999999983635,0.5
04390.wav,None,0.34993280001162935,0.5
04392.wav,None,0.4799807999625046,0.5
04409.wav,None,0.2800448000066354,0.5
04431.wav,None,0.40005440004824777,0.5
04453.wav,None,0.26000959992916256,0.5
04454.wav,None,0.30003200000010116,0.5
04460.wav,None,0.5299967999999922,0.5
04481.wav,None,0.15001279999967215,0.5
04485.wav,None,0.1701664000520396,0.5
04490.wav,None,0.15003519999527276,0.5
04513.wav,None,0.28997120000576615,0.5
04519.wav,None,0.21002240000007077,0.5
04521.wav,None,0.419840000000022,0.5
04525.wav,None,0.3300351999999976,0.5
04529.wav,None,0.3199743999994098,0.5
04532.wav,None,0.15999999999996817,0.5
04536.wav,None,0.2000160000209235,0.5
04549.wav,None,0.4200448000000279,0.5
04550.wav,None,0.17000000000007276,0.5
04562.wav,None,0.44999680000000813,0.5
04566.wav,None,0.24000000000000915,0.5
04573.wav,None,0.2899999999999636,0.5
04576.wav,None,0.18999999999999778,0.5
04577.wav,None,0.16012159995761976,0.5
04599.wav,None,0.20000000000004553,0.5
04604.wav,None,0.37999999999999545,0.5
04613.wav,None,0.24002559999985357,0.5
04620.wav,None,0.26998720004939974,0.5
04628.wav,None,0.15001920000003116,0.5
04639.wav,None,0.36003840000000764,0.5
04684.wav,None,0.2499359999758326,0.5
04690.wav,None,0.2700319999726162,0.5
04691.wav,None,0.15974400000004602,0.4999999999999999
04695.wav,None,0.3999903999956587,0.5
04706.wav,None,0.2999999999999546,0.5
04707.wav,None,0.47000000000002734,0.5
04733.wav,None,0.24997760000070457,0.5
04740.wav,None,0.38993920000007165,0.5
04750.wav,None,0.3900000000001,0.5
04786.wav,None,0.25,0.5
04794.wav,None,0.20997120000004094,0.5
04795.wav,None,0.41999359999999797,0.5
04807.wav,None,0.20999679999998477,0.5
04809.wav,None,0.4499456000000919,0.5
04814.wav,None,0.19988479999983605,0.4999999999999999
04817.wav,None,0.350060799993571,0.5
04823.wav,None,0.41999999999995913,0.5
04845.wav,None,0.34999679997940797,0.5
04855.wav,None,0.33003519999988384,0.5
04856.wav,None,0.18998400000270976,0.5
04857.wav,None,0.35998719999997775,0.5
04860.wav,None,0.33013759999994363,0.5
04861.wav,None,0.19010560003152938,0.5
04892.wav,None,0.32000000000016376,0.5
04894.wav,None,0.3099775999996837,0.5
04907.wav,None,0.26000640000000885,0.5
04939.wav,None,0.21000000000003638,0.5
04981.wav,None,0.24000000000000915,0.5
05011.wav,None,0.31998720000774483,0.5
05038.wav,None,0.35983360000000175,0.5
05056.wav,None,0.2300000000000182,0.5
05074.wav,None,0.3599999999999,0.5
05083.wav,None,0.5001887999783321,0.4999999999999999
05092.wav,None,0.4100159999960624,0.5
05095.wav,None,0.20003840003391815,0.5
05096.wav,None,0.26009599999997596,0.5
05106.wav,None,0.20000000000004553,0.5
05127.wav,None,0.2500608000000284,0.5
05135.wav,None,0.18995200000017576,0.5
05136.wav,None,0.15001600000005055,0.5
05137.wav,None,0.32993280000005143,0.5
05150.wav,None,0.270003199985922,0.5
05178.wav,None,0.17981439999994114,0.5
05187.wav,None,0.4700160000002143,0.5
05194.wav,None,0.47000000000002734,0.5
05200.wav,None,0.3100159999978587,0.5
05208.wav,None,0.19000000000005457,0.5
05214.wav,None,0.4099359999706849,0.5
05225.wav,None,0.3298495999611078,0.5
05227.wav,None,0.4000064000031216,0.5
05230.wav,None,0.2499872000000778,0.5
05233.wav,None,0.5200256000182435,0.5
05260.wav,None,0.17989120003153403,0.5
05264.wav,None,0.23992320000002115,0.5
05273.wav,None,0.4700640000178282,0.5
05276.wav,None,0.21998719996895494,0.5
05279.wav,None,0.3699999999998909,0.5
05280.wav,None,0.15996159997030196,0.5
05290.wav,None,0.4800000000000182,0.5
05304.wav,None,0.46002880000065716,0.5
05307.wav,None,0.2699999999999818,0.5
05315.wav,None,0.15000000000009095,0.5
05334.wav,None,0.41005439998639304,0.5
05348.wav,None,0.3899903999999879,0.5
05355.wav,None,0.30003200000010116,0.5
05357.wav,None,0.28006400000003856,0.5
05369.wav,None,0.31000000000000233,0.5
05371.wav,None,0.31000000000000055,0.5
05374.wav,None,0.23992320000024853,0.5
05377.wav,None,0.5197824000001674,0.5
05379.wav,None,0.21001280001382838,0.5
05383.wav,None,0.18000000000006372,0.5
05408.wav,None,0.5199872000000028,0.5
05420.wav,None,0.30999999999994543,0.5
05460.wav,None,0.38993920000007165,0.5
05468.wav,None,0.360038399999894,0.5
05471.wav,None,0.3800223999937771,0.5
05476.wav,None,0.37999999999959755,0.5
05479.wav,None,0.5099520000003395,0.5
05482.wav,None,0.32000000000005,0.5
05488.wav,None,0.3298655999278708,0.5
05494.wav,None,0.3099327999864272,0.5
05497.wav,None,0.3399936000000708,0.5
05498.wav,None,0.27999999999997277,0.5
05510.wav,None,0.3900000000003274,0.5
05518.wav,None,0.21012480000035794,0.5
05519.wav,None,0.45998080000026675,0.5
05536.wav,None,0.3000319999998738,0.5
05537.wav,None,0.24002559999985357,0.5
05543.wav,None,0.24000000000000915,0.5
05558.wav,None,0.4999168000001646,0.5
05559.wav,None,0.4501504000004388,0.5
05566.wav,None,0.45004799999992434,0.5
05570.wav,None,0.18999999999999778,0.5
05593.wav,None,0.20996160001391218,0.5
05603.wav,None,0.239974400000051,0.5
05604.wav,None,0.19999999999981805,0.4999999999999999
05631.wav,None,0.3099647999999888,0.5
05636.wav,None,0.4600000000000364,0.5
05640.wav,None,0.4399999999999978,0.5
05649.wav,None,0.2600191999783874,0.5
05659.wav,None,0.4600000000000364,0.5
05675.wav,None,0.269721600000139,0.5
05682.wav,None,0.24000000000000915,0.5
05684.wav,None,0.21003840001776558,0.5
05707.wav,None,0.4300703999692814,0.5
05708.wav,None,0.2300000000000182,0.5
05710.wav,None,0.4100639999871874,0.5
05715.wav,None,0.5199999999999818,0.5
05725.wav,None,0.17994880003493563,0.5
05735.wav,None,0.49005119999310415,0.5
05746.wav,None,0.45015039999998424,0.5
05753.wav,None,0.539974399999835,0.5
05756.wav,None,0.26010239998777257,0.5
05784.wav,None,0.36003840000000764,0.5
05794.wav,None,0.2500032000000658,0.5
05796.wav,None,0.3200128000144105,0.5
05803.wav,None,0.21012799996901776,0.5
05824.wav,None,0.20000000000004553,0.5
05837.wav,None,0.15011839999942822,0.5
05845.wav,None,0.4200447999999142,0.5
05848.wav,None,0.2599872000200776,0.5
05852.wav,None,0.36997440000777715,0.5
05859.wav,None,0.19000000000005457,0.5
05861.wav,None,0.24002559999985357,0.5
05889.wav,None,0.28000000000020003,0.4999999999999999
05909.wav,None,0.22991679998767722,0.5
05910.wav,None,0.2699999999999818,0.5
05915.wav,None,0.4102143999998589,0.5
05916.wav,None,0.3899999999998727,0.5
05929.wav,None,0.2999999999999546,0.5
05934.wav,None,0.41989760003525595,0.5
05944.wav,None,0.4600000000000364,0.5
05949.wav,None,0.47999999999996135,0.5
05972.wav,None,0.17000000000007276,0.5
05974.wav,None,0.18022399999972555,0.5
05981.wav,None,0.1600063999961776,0.5
05994.wav,None,0.45004799999992434,0.5
05999.wav,None,0.3099808000000622,0.5
06007.wav,None,0.4999999999999148,0.5
06019.wav,None,0.27999039999144776,0.5
06033.wav,None,0.2699999999999818,0.5
06047.wav,None,0.5400575999999546,0.5
06056.wav,None,0.15000000000009095,0.5
06065.wav,None,0.250060799999801,0.5
06071.wav,None,0.15988479973202635,0.5
06097.wav,None,0.29003200001398,0.5
06103.wav,None,0.23008959998651335,0.5
06136.wav,None,0.3299999999999996,0.5
06137.wav,None,0.41002879997085984,0.5
06138.wav,None,0.19015680000006785,0.49999999999999994
06148.wav,None,0.4202495999998064,0.5
06161.wav,None,0.2600255999929004,0.5
06182.wav,None,0.23991040001533298,0.5
06188.wav,None,0.4599455999930342,0.5
06190.wav,None,0.42004480000014155,0.5
06195.wav,None,0.21008000003894273,0.5
06213.wav,None,0.24002560000008094,0.5
06225.wav,None,0.2700736000206234,0.5
06234.wav,None,0.2699839999290816,0.5
06250.wav,None,0.18000000000006372,0.5
06251.wav,None,0.400159999965581,0.5
06262.wav,None,0.27000319999996236,0.5
06268.wav,None,0.2399935999918626,0.5
06287.wav,None,0.32998399999996764,0.5
06298.wav,None,0.26992639999980383,0.5
06300.wav,None,0.45993280000766396,0.5
06308.wav,None,0.15000960001134445,0.5
06314.wav,None,0.330137600000171,0.5
06330.wav,None,0.34999999999990905,0.5
06335.wav,None,0.47022080000033384,0.5
06341.wav,None,0.20988800001350683,0.5
06344.wav,None,0.4099648000103571,0.5
06360.wav,None,0.24000000000000915,0.5
06362.wav,None,0.3300159999954531,0.5
06375.wav,None,0.2099647999900754,0.5
06408.wav,None,0.28997759999288064,0.5
06420.wav,None,0.3698176000166314,0.5
06425.wav,None,0.37999999999999545,0.5
06429.wav,None,0.23003519998405864,0.5
06437.wav,None,0.18998400000759835,0.5
06441.wav,None,0.2299903999999059,0.5
06444.wav,None,0.22999999999998977,0.5
06447.wav,None,0.270032000000299,0.5
06477.wav,None,0.45015039999998424,0.5
06529.wav,None,0.4299935999845275,0.5
06544.wav,None,0.4599999999999796,0.5
06546.wav,None,0.34998399997994056,0.5
06547.wav,None,0.5199679999977889,0.5
06562.wav,None,0.5400063999577469,0.5
06567.wav,None,0.18000000000006372,0.5
06568.wav,None,0.20000000000004553,0.5
06576.wav,None,0.25,0.5
06596.wav,None,0.25999999999999096,0.5
06597.wav,None,0.2100096000000065,0.5
06613.wav,None,0.48000960000706533,0.5
06618.wav,None,0.530105599964827,0.5
06636.wav,None,0.3500000000000228,0.5
06647.wav,None,0.41000319999999135,0.5
06652.wav,None,0.2699264000002586,0.5
06662.wav,None,0.3100672000000486,0.5
06673.wav,None,0.2899999999999636,0.5
06680.wav,None,0.38001919999317124,0.5
06702.wav,None,0.2300000000000182,0.5
06703.wav,None,0.47999999999996135,0.5
06710.wav,None,0.5,0.5
06713.wav,None,0.3799967999999012,0.5
06732.wav,None,0.45000320010512956,0.5
06777.wav,None,0.28005760001224195,0.5
06788.wav,None,0.3601407999999538,0.5
06801.wav,None,0.4399999999995998,0.5
06810.wav,None,0.3600000000001274,0.5
06813.wav,None,0.1599615999945172,0.5
06862.wav,None,0.4399999999999978,0.5
06873.wav,None,0.35010879996480077,0.5
