clip_name,label,delta_t,center_t
62132.wav,Music,0.2100000000000363,0.5
58372.wav,Breath,0.2800288000107685,0.5
36881.wav,Laughter,0.4800000000000182,0.5
49785.wav,None,0.3899391999998443,0.5
16612.wav,Music,1.0,0.5
34988.wav,Um,0.4001184000514968,0.5
02060.wav,Um,0.2399999999999914,0.5
43850.wav,Breath,0.1800319999987323,0.5
43723.wav,Uh,0.2498207999515216,0.5
33635.wav,Uh,0.4200095999140104,0.5
47230.wav,Um,0.3901439999999638,0.5
71492.wav,Words,0.1600511999999981,0.5
04146.wav,Laughter,0.3299328000000514,0.5
22422.wav,Words,0.2899904000016704,0.5
41386.wav,Um,0.5099999999999909,0.5
02002.wav,Words,0.4998847999736427,0.5
82645.wav,Um,0.4900000000000091,0.5
56634.wav,Words,0.2799936000033086,0.5
07299.wav,Laughter,0.4599391998740429,0.5
83114.wav,Breath,0.1799807999996687,0.5
46403.wav,None,0.1699999999999591,0.5
15016.wav,Um,0.6400031999999243,0.5
80957.wav,Words,0.2400095999735185,0.5
65539.wav,Music,0.4499999999998181,0.5
00313.wav,Uh,0.4599999999998374,0.5
12242.wav,Words,0.1799872000096911,0.5
19349.wav,Uh,0.8299392000135414,0.4999999999999999
74204.wav,Uh,0.3999999999999773,0.5
33738.wav,Breath,0.1800000000000637,0.5
64572.wav,Uh,0.2500000000009095,0.5
21629.wav,Words,0.2400031999992507,0.5
60897.wav,Words,0.1799168000000009,0.5
44289.wav,Words,0.3199999999999364,0.5
66377.wav,Uh,0.2099968000000132,0.5
21308.wav,Um,0.4300000000000068,0.5
73071.wav,Um,0.3901439999999638,0.5
34372.wav,Breath,0.1500000000000057,0.5
32646.wav,Words,0.5099519999998847,0.5
04449.wav,Words,0.3199999999999364,0.5
02253.wav,Um,0.3600000000000136,0.5
70969.wav,Um,0.3299903999999998,0.5
65953.wav,Uh,0.2999999999999546,0.5
64846.wav,Uh,0.2499839999832148,0.5
69635.wav,Breath,0.1799967999943419,0.5
65043.wav,Words,0.1800191999999469,0.5
36857.wav,None,0.4300447999826247,0.5
29339.wav,Laughter,0.3899392000000716,0.5
47085.wav,Words,0.2199551999997311,0.5
14623.wav,Um,0.5599903999998617,0.5
63858.wav,Words,0.25,0.5
09484.wav,None,0.4200000000000727,0.5
65255.wav,Laughter,0.1600575999841567,0.5
21225.wav,Um,0.660000000000025,0.5
68397.wav,Words,0.2200000000000273,0.5
28125.wav,Words,0.5599936000230628,0.5
24000.wav,Um,0.4700000000000273,0.5
53982.wav,Laughter,0.1699263999612413,0.5
84811.wav,Breath,0.1799999999998363,0.5
21123.wav,Uh,0.3703647998827364,0.5
51208.wav,Words,0.1900000000000545,0.5
63925.wav,Breath,0.3000320000001011,0.5
29300.wav,Um,0.6100416000326732,0.5
57373.wav,Laughter,0.1500000000000909,0.5
09428.wav,Uh,0.2800223999138325,0.5
40158.wav,Words,0.1900095999749283,0.5
15078.wav,Words,0.2400255999998535,0.5
51074.wav,Um,0.2199551999999585,0.5
35753.wav,Uh,0.2200000000000273,0.5
61223.wav,Words,0.1500159999998231,0.5
62653.wav,Uh,0.3199136000305316,0.5
17095.wav,Uh,0.48000319998755,0.5
78768.wav,Words,0.270028800000091,0.5
19214.wav,Um,0.619999999999891,0.4999999999999999
13226.wav,None,0.1799615999871093,0.5
72611.wav,Laughter,0.2400000000000091,0.5
65659.wav,Breath,0.1998784000679734,0.5
34691.wav,Breath,0.3399456000661303,0.5
47795.wav,Uh,0.3199999999999932,0.5
32392.wav,Uh,0.5400576000000683,0.5
51441.wav,Words,0.2100256000080662,0.5
08888.wav,Uh,0.4800000000000041,0.5
08144.wav,Words,0.2200767999934214,0.5
38383.wav,Um,0.42999999999995,0.5
24768.wav,Laughter,0.2100000000000363,0.5
16660.wav,Music,1.0,0.5
08421.wav,Words,0.3598336000000017,0.5
72028.wav,Uh,0.2700287999999773,0.5
54959.wav,Uh,0.1601055999617529,0.5
70564.wav,Laughter,0.1500000000000909,0.5
25511.wav,Um,0.5199807999985069,0.5
08797.wav,None,0.2899872000225514,0.5
15379.wav,Words,0.6900223999999753,0.5
16566.wav,Uh,0.6000000000000227,0.5
61692.wav,Words,0.2199199999874964,0.5
08742.wav,Um,0.5199935999998786,0.5
66626.wav,Um,0.3800000000001092,0.5
58335.wav,Breath,0.2400256000000809,0.5
85405.wav,Um,0.2700095999998666,0.5
01451.wav,Laughter,0.2599999999999909,0.5
82403.wav,Breath,0.2100223999999571,0.5
42489.wav,Uh,0.2399231999997937,0.5
01719.wav,Um,0.4999200000127076,0.5
28783.wav,Uh,0.5899168000337341,0.4999999999999999
77860.wav,Um,0.299929599999814,0.5
07773.wav,Um,0.1500255999603723,0.5
11803.wav,Um,0.4700000000000273,0.5
26685.wav,Um,0.6598655999996481,0.5
38543.wav,Uh,0.5599552000026051,0.5
45642.wav,Uh,0.3099872000001937,0.5
67667.wav,Words,0.2200000000000273,0.5
61924.wav,Breath,0.1999807999784479,0.5
49597.wav,Breath,0.2100000000000363,0.5
41348.wav,Laughter,0.4200319999822568,0.5
16071.wav,Music,0.9000000000000004,0.5
26095.wav,None,0.3200000000001637,0.5
62497.wav,Uh,0.4300191999996059,0.5
33917.wav,None,0.2599999999999909,0.5
82040.wav,Music,0.2300000000000182,0.5
25317.wav,Uh,0.2700287999998636,0.5
23916.wav,Words,0.4199648000508205,0.5
06975.wav,Laughter,0.2000000000000455,0.5
17666.wav,Um,0.3400000000001456,0.5
07927.wav,Um,0.3800288000111323,0.5
01786.wav,Uh,0.480015999999523,0.5
46384.wav,Words,0.2600031999777457,0.5
28364.wav,Words,0.1900000000000545,0.5
16377.wav,Um,0.6700000000000728,0.5
49325.wav,Words,0.2999808000000143,0.5
07316.wav,None,0.4800128000000257,0.5
14219.wav,None,0.2400255999998535,0.5
69650.wav,Uh,0.330003200000192,0.5
64671.wav,Words,0.3599360000000616,0.5
17550.wav,Words,0.2099967999999989,0.5
48592.wav,Words,0.200006400000234,0.5
45285.wav,Words,0.3600736001203586,0.5
58069.wav,Um,0.4499904000358584,0.5
00778.wav,Words,0.1900736000197867,0.5
52207.wav,Words,0.1600895999843033,0.5
21762.wav,Breath,0.689971199999718,0.5
15696.wav,Breath,0.25,0.5
47301.wav,Breath,0.1700000000000727,0.5
49321.wav,Breath,0.1799903999936987,0.5
20755.wav,Music,1.0,0.5
49905.wav,None,0.2499008000527283,0.5
47804.wav,Uh,0.1800063999999963,0.5
45182.wav,Breath,0.4099264000162748,0.5
37325.wav,Words,0.5498368000216942,0.5
04613.wav,None,0.2400255999998535,0.5
78753.wav,Um,0.360016000004407,0.5
69194.wav,Uh,0.2399680000266926,0.5
35354.wav,Um,0.3599999999999,0.5
81441.wav,Words,0.2799615999999787,0.5
72086.wav,Um,0.1700000000000727,0.5
29510.wav,None,0.3300352000001112,0.5
01738.wav,Uh,0.3600831999965522,0.5
69495.wav,Uh,0.2799840000006952,0.5
16812.wav,Words,0.2599999999999909,0.5
25775.wav,Uh,0.5599935999999843,0.5
13867.wav,Breath,0.6599583999641254,0.5
13641.wav,Laughter,1.0,0.5
31141.wav,Words,0.3300799999744868,0.5
68106.wav,None,0.1501184000001104,0.5
40687.wav,Words,0.5999872000000153,0.5
82201.wav,Words,0.2000064000278598,0.5
39782.wav,Words,0.2100384000049189,0.5
71320.wav,None,0.4200000000002433,0.5
84569.wav,Laughter,0.1699999999999591,0.5
23640.wav,Uh,0.6400928000127806,0.5
41882.wav,Words,0.2100223999999571,0.5
77344.wav,Um,0.3599999999999,0.5
36364.wav,Um,0.5199999999999818,0.5
64115.wav,Uh,0.2899744000000055,0.5
73313.wav,Words,0.390057599986676,0.5
06584.wav,Breath,0.1599999999999681,0.5
12250.wav,Um,0.75,0.5
06148.wav,None,0.4202495999998064,0.5
06233.wav,Um,0.4101184001056026,0.5
71664.wav,Words,0.1699839999998857,0.5
41110.wav,None,0.5899999999999181,0.5
66221.wav,Words,0.2100224000000707,0.5
61719.wav,Uh,0.349999999999909,0.5
00873.wav,Breath,0.1598943999754283,0.5
26246.wav,Breath,0.1500000000000909,0.5
55365.wav,Uh,0.4099999999999824,0.5
40955.wav,Music,0.1799999999998363,0.5
37529.wav,Um,0.5299999999997453,0.5
83168.wav,Music,0.1700000000000727,0.5
17246.wav,Uh,0.5399999999999636,0.5
14830.wav,None,0.6999616000080096,0.5
62505.wav,Words,0.1800096000042685,0.5
78894.wav,Um,0.4099999999999681,0.5
04861.wav,None,0.1901056000315293,0.5
04703.wav,Words,0.1500000000000909,0.5
30827.wav,Um,0.6699551999777213,0.5
20443.wav,None,0.2999808000000712,0.5
16677.wav,Um,0.4699808000003145,0.5
40766.wav,Um,0.4800000000000182,0.5
50004.wav,Words,0.3600384000001214,0.5
49216.wav,Uh,0.3600064000131624,0.5
06069.wav,Words,0.1500672000000804,0.5
72360.wav,Um,0.3599936000001662,0.5
62716.wav,Breath,0.1800000000000637,0.5
66556.wav,Words,0.3000128000323911,0.5
58147.wav,Breath,0.1600000000000818,0.5
16909.wav,Uh,0.3299999999999272,0.5
20542.wav,Um,0.7499935999835543,0.5
39763.wav,Um,0.4600000000000364,0.5
63975.wav,Words,0.1999936000000275,0.5
70770.wav,Laughter,0.1900000000000545,0.5
76508.wav,Music,0.4299999999999997,0.5
25452.wav,Uh,0.2900767996834475,0.5
36955.wav,Music,0.2599999999999979,0.5
56137.wav,Words,0.2599935999999161,0.5
59514.wav,Uh,0.309980800008816,0.5
12284.wav,Uh,0.749977600000193,0.5
52608.wav,Words,0.2100032000057581,0.5
36982.wav,Um,0.1999807999997643,0.5
71706.wav,Laughter,0.1599999999998545,0.5
42556.wav,Words,0.2599936000001435,0.5
60418.wav,Breath,0.1700320000290958,0.5
63941.wav,Words,0.2699455999913878,0.5
46485.wav,None,0.1900352000013754,0.5
77204.wav,Words,0.1599999999999681,0.5
47104.wav,Uh,0.3899904000000163,0.5
45194.wav,Um,0.3600000000001274,0.5
57553.wav,None,0.1500000000000909,0.5
32180.wav,Words,0.3698687999999493,0.5
19968.wav,Um,0.6700000000000728,0.5
51754.wav,Um,0.2300608000091415,0.5
37169.wav,Um,0.5700607999999647,0.5
43198.wav,Uh,0.2699423999365535,0.5
51989.wav,Um,0.3599808000183202,0.5
16198.wav,Music,1.0,0.5
13712.wav,Um,0.2600991999611324,0.5
49289.wav,Uh,0.2700224000275284,0.5
62987.wav,Words,0.1899840000072572,0.5
78473.wav,Uh,0.3600384000001214,0.5
52051.wav,Laughter,0.1599999999998545,0.5
83382.wav,Uh,0.3099999999999454,0.5
35144.wav,Um,0.3300032000000001,0.5
03632.wav,Um,0.4700000000000273,0.5
10715.wav,Um,0.4500127999988308,0.5
79549.wav,Um,0.3600000000000136,0.5
55146.wav,Uh,0.1800000000000068,0.5
44942.wav,Words,0.209920000000011,0.5
82564.wav,Um,0.1999807999775385,0.5
68142.wav,Words,0.1800000000000068,0.5
64796.wav,Words,0.1700096000292887,0.5
48454.wav,Words,0.1700863999999455,0.5
64674.wav,None,0.3000095999997825,0.5
75435.wav,Words,0.2201631999537312,0.5
11511.wav,Um,0.6999935999998002,0.5
68495.wav,Words,0.3698688000001766,0.5
50103.wav,Words,0.1999840000077029,0.5
78985.wav,Words,0.2201343999620349,0.5
08901.wav,Breath,0.2300863999757894,0.5
58281.wav,Uh,0.3499967999759974,0.5
56332.wav,Uh,0.1500159999998231,0.5
25765.wav,Um,0.5199999999999818,0.5
72050.wav,None,0.1599296000840696,0.5
61245.wav,Words,0.199958399973184,0.5
06041.wav,Uh,0.4899487999878147,0.5
64854.wav,Uh,0.2600000000032878,0.5
09169.wav,Um,0.2300000000000182,0.5
41451.wav,Uh,0.4600000000000364,0.5
45599.wav,Words,0.1500000000000909,0.5
40964.wav,Um,0.5599392000672198,0.4999999999999999
04525.wav,None,0.3300351999999976,0.5
82763.wav,Um,0.2799807999876976,0.5
24630.wav,Um,0.1500032000385545,0.5
04310.wav,Um,0.4800000000000182,0.5
10296.wav,Words,0.4000448000069809,0.5
36043.wav,Uh,0.369920000068305,0.5
14427.wav,Words,0.1599999999999681,0.5
50105.wav,Uh,0.2100927999740633,0.5
07948.wav,Words,0.1900447999894368,0.5
74593.wav,Uh,0.1500160000000505,0.5
67697.wav,Um,0.3499840000066569,0.5
37985.wav,Words,0.460000000000946,0.4999999999999999
20030.wav,Music,0.9799967999998528,0.5
22864.wav,Um,0.7300479999703384,0.5
50426.wav,Breath,0.250003200000009,0.5
74380.wav,None,0.2300000000000182,0.5
35063.wav,Um,0.5199711999932788,0.5
70204.wav,Music,0.2400000000000002,0.5
12915.wav,Um,1.0,0.5
29889.wav,Uh,0.5599488000025303,0.5
85693.wav,Um,0.2699264000000312,0.5
32769.wav,Laughter,0.2000000000000455,0.5
81766.wav,Laughter,0.1899999999999977,0.5
34063.wav,Words,0.2599456000111786,0.5
26425.wav,None,0.2099327999485468,0.5
14164.wav,Breath,0.3399999999999181,0.5
12235.wav,Um,0.5199999999999818,0.5
63410.wav,Words,0.2100224000000707,0.5
36641.wav,Words,0.4800160000170308,0.5
54040.wav,None,0.369971200000009,0.5
36067.wav,Um,0.5900000000001455,0.5
51380.wav,Um,0.2699999999999818,0.5
00894.wav,Breath,0.5300000000002001,0.4999999999999999
06323.wav,Laughter,0.3099999999999454,0.5
42146.wav,Laughter,0.2200000000000273,0.5
03793.wav,Words,0.4299968000141234,0.5
15646.wav,Music,0.6899711999999454,0.5
29877.wav,Uh,0.4098112000351648,0.5
85379.wav,Laughter,0.2400000000000091,0.5
64155.wav,Um,0.3999552000241237,0.5
02821.wav,Um,0.3599871999999777,0.5
84957.wav,Words,0.1500000000000909,0.5
22750.wav,Um,0.4699999999998,0.5
70150.wav,Words,0.2402336000627656,0.5
00834.wav,Um,0.4600000000000364,0.5
85480.wav,Um,0.2799999999999727,0.5
41551.wav,Uh,0.4299968000034369,0.5
42223.wav,Words,0.1798143999999411,0.5
12430.wav,Um,0.8699904000000062,0.4999999999999999
37712.wav,Um,0.5500000000001819,0.5
70000.wav,None,0.1900544000000081,0.5
69196.wav,None,0.300236799999766,0.5
58874.wav,Words,0.1800191999999469,0.5
26420.wav,Uh,0.4099999999999681,0.5
01822.wav,Um,0.2699776000000043,0.5
13518.wav,Um,0.8399999999999183,0.5
25460.wav,Um,0.3800000000001092,0.5
33549.wav,Uh,0.3299999999999272,0.5
56019.wav,Words,0.2500256000109858,0.5
72787.wav,None,0.2799999999999727,0.5
63549.wav,Laughter,0.1500000000000909,0.5
40374.wav,Um,0.4499392000227544,0.5
61587.wav,Um,0.1500192000232801,0.5
38568.wav,Uh,0.530016000000103,0.4999999999999999
37020.wav,Music,0.5399999999999636,0.5
66457.wav,Words,0.1998848000002908,0.5
68147.wav,Breath,0.2701376000018172,0.5
85702.wav,Words,0.2401344001691541,0.5
82238.wav,Um,0.3400512000042682,0.5
52812.wav,Words,0.1599648000019442,0.5
55531.wav,Laughter,0.3799999999999954,0.5
68809.wav,Words,0.1599071999135049,0.5
68211.wav,Uh,0.1999519999935728,0.5
70305.wav,Words,0.2300000000000182,0.5
40256.wav,Um,0.4400160000323012,0.5
02141.wav,Uh,0.2999968000000592,0.5
12755.wav,Uh,0.5699743999775819,0.4999999999999999
07151.wav,Breath,0.1899423999932423,0.5
46256.wav,Um,0.3200479999959498,0.5
71003.wav,None,0.2999327997686123,0.5
26073.wav,Uh,0.2700031999956991,0.5
26123.wav,Um,0.5399999999999636,0.5
38222.wav,Words,0.1799999999999997,0.5
14050.wav,Music,1.0,0.5
18754.wav,Laughter,1.0,0.5
72277.wav,Words,0.1799999999999357,0.5
71952.wav,Uh,0.299929599999814,0.5
12471.wav,Uh,0.7200032000241663,0.5
38456.wav,Uh,0.3099999999999454,0.5
70395.wav,None,0.2400160000025835,0.5
23271.wav,Music,0.2400000000000002,0.5
44443.wav,Words,0.2500096000001122,0.5
60151.wav,Uh,0.1799680000000307,0.5
48973.wav,Words,0.1700000000000727,0.5
75060.wav,Breath,0.2600607999891053,0.5
30267.wav,Uh,0.2400256000000809,0.5
64198.wav,Breath,0.1900000000000545,0.5
01872.wav,Uh,0.4900896000367538,0.5
19082.wav,Laughter,0.4800000000000182,0.5
43014.wav,Uh,0.1700032000000533,0.5
83359.wav,Words,0.2200000000000273,0.5
43910.wav,Um,0.2599936000000298,0.5
00029.wav,Um,0.3599360000000616,0.5
65032.wav,Breath,0.2000000000000455,0.5
44938.wav,None,0.2400256000000809,0.5
18323.wav,Words,0.2899999999999636,0.5
69587.wav,None,0.2600031999998293,0.5
19485.wav,Music,0.3400000000001456,0.5
52177.wav,Uh,0.1800192000000607,0.5
45716.wav,Breath,0.1600351999964005,0.5
77451.wav,Music,0.3800000000001092,0.5
33215.wav,Music,0.25,0.5
73111.wav,Uh,0.3200800000088293,0.5
39288.wav,Um,0.5500000000001819,0.5
12055.wav,Um,0.8998911999999564,0.5
76795.wav,Words,0.2499807999147379,0.5
21637.wav,Um,0.349999999999909,0.5
48778.wav,Words,0.2199935999860827,0.5
83673.wav,Words,0.1501184000001104,0.5
83741.wav,Words,0.1898495999998886,0.5
64471.wav,Laughter,0.1599999999999681,0.5
35142.wav,Breath,0.3199199999821758,0.5
17998.wav,Music,0.6899999999999977,0.5
57415.wav,None,0.299929599999814,0.5
11247.wav,Um,0.1900032000000067,0.5
76655.wav,Uh,0.2000031999929206,0.5
72932.wav,None,0.1699967999995237,0.5
81601.wav,Laughter,0.2000000000000455,0.5
43973.wav,Words,0.1900000000000545,0.5
19223.wav,Uh,0.67999999999995,0.5
78541.wav,Laughter,0.3899264000174298,0.5
69947.wav,Words,0.3600384000000076,0.5
39746.wav,Um,0.4899999999997818,0.5
27778.wav,Music,0.4400000000000545,0.5
42963.wav,Um,0.3999936000038815,0.5
53912.wav,Words,0.169881599999826,0.5
07940.wav,Um,0.419840000000022,0.5
07275.wav,Breath,0.2100128000006407,0.5
71745.wav,None,0.1501183999998829,0.5
72850.wav,None,0.4499648000042953,0.5
56028.wav,None,0.2400640000262229,0.5
40103.wav,Words,0.2700287999998636,0.5
54751.wav,Laughter,0.1799999999998363,0.5
64122.wav,Words,0.229788800094866,0.5
68167.wav,Laughter,0.1500000000000909,0.5
82747.wav,Words,0.2400256000000809,0.5
75107.wav,Words,0.2199551999997311,0.5
43868.wav,Um,0.3000320000005558,0.5
27479.wav,None,0.5799935999998526,0.4999999999999999
25635.wav,None,0.1600000000000818,0.5
38069.wav,Words,0.5198880000280042,0.5
67247.wav,Breath,0.1800000000000637,0.5
75808.wav,Breath,0.3099999999999454,0.5
62882.wav,Laughter,0.289948799991862,0.5
36383.wav,Uh,0.3600096000368467,0.5
56031.wav,Breath,0.1501952000180609,0.5
13705.wav,Music,0.8299999999999274,0.4999999999999999
63071.wav,None,0.3000767999808432,0.5
65199.wav,Breath,0.1900000000000545,0.5
11963.wav,None,0.7499776000000226,0.4999999999999999
53839.wav,Music,0.3599999999999994,0.5
54644.wav,Breath,0.2300000000000182,0.5
75813.wav,Laughter,0.2600000000000024,0.5
36879.wav,Um,0.57000000000005,0.5
15538.wav,Uh,0.5499999999999545,0.5
07324.wav,Um,0.3999711999631472,0.5
44221.wav,Uh,0.2999808000000712,0.5
16171.wav,Um,0.2699999999999818,0.5
18768.wav,Uh,0.4400000000000545,0.5
55377.wav,None,0.240025600000024,0.5
55463.wav,Uh,0.1500000000000909,0.5
00634.wav,None,0.4900192000002335,0.5
37553.wav,Um,0.4999968000133776,0.5
21362.wav,Uh,0.3499999999999943,0.5
78191.wav,Um,0.2900287999980264,0.5
26284.wav,Words,0.2700704000105816,0.5
30782.wav,Uh,0.2600128000051427,0.5
16700.wav,Words,0.3699520000259326,0.5
21765.wav,Um,0.4999840000318727,0.5
01847.wav,Words,0.2599552000215226,0.5
51710.wav,Breath,0.1700000000002149,0.5
79294.wav,Words,0.3501088000266463,0.5
10821.wav,Um,0.7500800000000254,0.5
83642.wav,Words,0.1599808000116809,0.5
26843.wav,Uh,0.2999296000000414,0.5
85252.wav,Words,0.3099487999893427,0.5
24314.wav,Words,0.1900703999012876,0.5
80334.wav,Laughter,0.2000000000000455,0.5
81329.wav,Laughter,0.1800000000000637,0.5
12149.wav,None,0.5400064000000384,0.5
46913.wav,Words,0.2000575999793455,0.5
36157.wav,Um,0.4600256000037461,0.5
35545.wav,None,0.4800000000000182,0.5
34997.wav,Um,0.3299999998280328,0.5
69480.wav,Uh,0.3198975999998765,0.5
66382.wav,Um,0.4299999999998363,0.5
60736.wav,Music,0.1500000000000909,0.5
79910.wav,Breath,0.150063999991744,0.5
69761.wav,Words,0.2200576000000183,0.5
53331.wav,None,0.4099999999999966,0.5
07427.wav,Words,0.279968000004601,0.5
71826.wav,Uh,0.240003200001638,0.4999999999999999
60306.wav,None,0.320099199977676,0.4999999999999999
46604.wav,Uh,0.339967999999999,0.5
25929.wav,Um,0.3399999999999181,0.5
40883.wav,Words,0.3500352000276052,0.5
18663.wav,Music,0.710000000000008,0.5
04795.wav,None,0.4199935999999979,0.5
44449.wav,Laughter,0.4400959999841234,0.5
20864.wav,Breath,0.1999647999739409,0.5
40663.wav,Words,0.4900160000000824,0.5
66611.wav,Breath,0.1999999999999886,0.5
11109.wav,Um,0.9899999999997816,0.4999999999999999
39473.wav,Music,0.4100000000000818,0.5
16187.wav,Um,0.8999936000000159,0.4999999999999999
28092.wav,Uh,0.5499999999999545,0.5
59849.wav,Words,0.3600000000001274,0.5
48361.wav,Uh,0.2400000000001796,0.5
64114.wav,Um,0.3999743999997918,0.5
29899.wav,Um,0.4800512000001617,0.5
32687.wav,Words,0.2998271999999816,0.5
17760.wav,Um,0.8500000000000368,0.4999999999999999
25035.wav,Um,0.6200000000000045,0.5
58146.wav,Breath,0.3400159999990251,0.5
32964.wav,Words,0.2900383999995029,0.5
04912.wav,Um,0.4800000000000182,0.5
47629.wav,Uh,0.2399679999967929,0.5
12559.wav,Words,0.2600000000002183,0.5
71997.wav,None,0.4000768000000789,0.5
28789.wav,Uh,0.5099999999999909,0.5
35732.wav,Um,0.4200000000000727,0.5
06498.wav,Breath,0.3900000000001,0.5
63937.wav,Words,0.3600672000197846,0.5
01898.wav,Music,0.2200000000000273,0.5
38475.wav,Words,0.3200384000039094,0.5
52709.wav,Breath,0.2100416000489531,0.5
33515.wav,Laughter,0.4500576000166347,0.5
14560.wav,Um,0.530108800035123,0.4999999999999999
69671.wav,Words,0.209920000000011,0.5
71856.wav,Words,0.2299903999996786,0.5
45740.wav,None,0.190006400003881,0.5
78731.wav,Um,0.2400000000000091,0.5
53129.wav,Uh,0.1501184000001104,0.5
22076.wav,Uh,0.4199935999999979,0.5
78612.wav,Uh,0.3400096000063968,0.5
15915.wav,Laughter,0.7700479999998607,0.4999999999999999
